variante,ciclo,endereco,endereco_norm
demo,763,67333552,8281518
demo,764,67333553,8281518
demo,765,67333688,8281535
demo,766,67333689,8281535
demo,767,67333824,8281552
demo,768,67333825,8281552
demo,769,137422176965,17177636944
demo,770,67333960,8281569
demo,771,67333961,8281569
demo,772,67334096,8281586
demo,773,67334097,8281586
demo,774,67334232,8281603
demo,775,67334233,8281603
demo,776,67334368,8281620
demo,777,67334369,8281620
demo,778,137422176965,17177636944
demo,779,67334504,8281637
demo,780,67334505,8281637
demo,781,67334640,8281654
demo,782,67334641,8281654
demo,783,67334776,8281671
demo,784,67334777,8281671
demo,785,137422176965,17177636944
demo,786,67334912,8281688
demo,787,67334913,8281688
demo,788,67335048,8281705
demo,789,67335049,8281705
demo,790,67335184,8281722
demo,791,67335185,8281722
demo,792,67335320,8281739
demo,793,67335321,8281739
demo,794,67335456,8281756
demo,795,67335457,8281756
demo,796,137422176965,17177636944
demo,797,67335592,8281773
demo,798,67335593,8281773
demo,799,67335728,8281790
demo,800,67335729,8281790
demo,801,137422176965,17177636944
demo,802,67335864,8281807
demo,803,67335865,8281807
demo,804,67336000,8281824
demo,805,67336001,8281824
demo,806,67336136,8281841
demo,807,67336137,8281841
demo,808,67336272,8281858
demo,809,67336273,8281858
demo,810,67336408,8281875
demo,811,67336409,8281875
demo,812,137422176965,17177636944
demo,813,67336544,8281892
demo,814,67336545,8281892
demo,815,67336680,8281909
demo,816,67336681,8281909
demo,817,137422175712,17177636788
demo,818,137422177030,17177636952
demo,819,137422177031,17177636952
demo,820,137422177032,17177636953
demo,821,137422177033,17177636953
demo,822,137422177034,17177636953
demo,823,137422177035,17177636953
demo,824,137422177036,17177636953
demo,825,137422177037,17177636953
demo,826,137422177038,17177636953
demo,827,137422177030,17177636952
demo,828,67331240,8281229
demo,829,67331241,8281229
demo,830,67331376,8281246
demo,831,67331377,8281246
demo,832,137422177030,17177636952
demo,833,67331512,8281263
demo,834,67331513,8281263
demo,835,67331648,8281280
demo,836,67331649,8281280
demo,837,67331784,8281297
demo,838,67331785,8281297
demo,839,67331920,8281314
demo,840,67331921,8281314
demo,841,67332056,8281331
demo,842,67332057,8281331
demo,843,67332192,8281348
demo,844,67332193,8281348
demo,845,67332328,8281365
demo,846,67332329,8281365
demo,847,67332464,8281382
demo,848,67332465,8281382
demo,849,67332600,8281399
demo,850,67332601,8281399
demo,851,67332736,8281416
demo,852,67332737,8281416
demo,853,67332872,8281433
demo,854,67332873,8281433
demo,855,137422177030,17177636952
demo,856,67333008,8281450
demo,857,67333009,8281450
demo,858,137422177030,17177636952
demo,859,67333010,8281450
demo,860,137422177031,17177636952
demo,861,67333144,8281467
demo,862,67333145,8281467
demo,863,137422177030,17177636952
demo,864,67333280,8281484
demo,865,67333281,8281484
demo,866,67333416,8281501
demo,867,67333417,8281501
demo,868,67333552,8281518
demo,869,67333553,8281518
demo,870,67333688,8281535
demo,871,67333689,8281535
demo,872,67333824,8281552
demo,873,67333825,8281552
demo,874,137422177030,17177636952
demo,875,67333826,8281552
demo,876,137422177031,17177636952
demo,877,67333960,8281569
demo,878,67333961,8281569
demo,879,67334096,8281586
demo,880,67334097,8281586
demo,881,67334232,8281603
demo,882,67334233,8281603
demo,883,67334368,8281620
demo,884,67334369,8281620
demo,885,137422177030,17177636952
demo,886,67334504,8281637
demo,887,67334505,8281637
demo,888,67334640,8281654
demo,889,67334641,8281654
demo,890,67334776,8281671
demo,891,67334777,8281671
demo,892,137422177030,17177636952
demo,893,67334912,8281688
demo,894,67334913,8281688
demo,895,67335048,8281705
demo,896,67335049,8281705
demo,897,67335184,8281722
demo,898,67335185,8281722
demo,899,67335320,8281739
demo,900,67335321,8281739
demo,901,67335456,8281756
demo,902,67335457,8281756
demo,903,137422177030,17177636952
demo,904,67335592,8281773
demo,905,67335593,8281773
demo,906,67335728,8281790
demo,907,67335729,8281790
demo,908,137422177030,17177636952
demo,909,67335864,8281807
demo,910,67335865,8281807
demo,911,67336000,8281824
demo,912,67336001,8281824
demo,913,67336136,8281841
demo,914,67336137,8281841
demo,915,67336272,8281858
demo,916,67336273,8281858
demo,917,67336408,8281875
demo,918,67336409,8281875
demo,919,137422177030,17177636952
demo,920,67336544,8281892
demo,921,67336545,8281892
demo,922,67336680,8281909
demo,923,67336681,8281909
demo,924,137422175720,17177636789
demo,925,137422177045,17177636954
demo,926,137422177046,17177636954
demo,927,137422177047,17177636954
demo,928,137422177048,17177636955
demo,929,137422177049,17177636955
demo,930,137422177045,17177636954
demo,931,67331240,8281229
demo,932,67331241,8281229
demo,933,67331376,8281246
demo,934,67331377,8281246
demo,935,137422177045,17177636954
demo,936,67331512,8281263
demo,937,67331513,8281263
demo,938,67331648,8281280
demo,939,67331649,8281280
demo,940,67331784,8281297
demo,941,67331785,8281297
demo,942,67331920,8281314
demo,943,67331921,8281314
demo,944,67332056,8281331
demo,945,67332057,8281331
demo,946,67332192,8281348
demo,947,67332193,8281348
demo,948,67332328,8281365
demo,949,67332329,8281365
demo,950,67332464,8281382
demo,951,67332465,8281382
demo,952,67332600,8281399
demo,953,67332601,8281399
demo,954,67332736,8281416
demo,955,67332737,8281416
demo,956,67332872,8281433
demo,957,67332873,8281433
demo,958,137422177045,17177636954
demo,959,67333008,8281450
demo,960,67333009,8281450
demo,961,137422177045,17177636954
demo,962,67333144,8281467
demo,963,67333145,8281467
demo,964,137422177045,17177636954
